"id","loss"
4,1467.95841910233
6,1769.38846019448
9,9143.39159124174
12,5952.2552437592
15,777.276799205436
17,2414.0878795454
21,2206.31932892067
28,857.833298689188
32,2448.51841458607
43,3219.98578855546
46,2706.11237850592
50,953.589520540643
54,1183.40299804234
62,1857.39692882181
70,2306.11706535233
71,5422.02499457738
75,2149.23511664931
77,1992.23428264673
81,2929.39750608561
83,2412.47223839195
87,1815.55603066312
97,1311.06938017468
103,1173.00282168707
119,1124.16039171568
120,1884.01980573997
127,1016.91478175394
138,3538.57444248228
141,4161.84403006036
148,678.104182508468
150,2413.35587390068
151,2155.04865633235
158,1538.56567377452
160,5311.41645260166
165,2754.63716346024
168,3861.57368772387
169,3737.35472193288
177,2660.90656411112
178,3142.18088183224
184,2004.23421708768
194,10145.9091018168
198,1762.57935518596
203,3639.34230205576
211,2295.24969513326
217,1257.26313695347
219,1335.94078855772
221,4382.6522435429
227,1745.59859449093
230,1635.42925034388
235,2283.08755484811
240,703.435307318677
243,3099.11173235192
249,7356.70922976432
253,2937.32413498737
258,1505.73242717291
261,1610.0635215685
263,3664.83006662471
264,2306.25122561619
265,4006.08756133835
268,1744.68073588729
271,1072.30238905379
274,5478.28932571584
275,692.220203109128
279,1468.71739043742
282,1662.5663277944
286,3163.41441457901
288,1094.20742593121
294,2038.79617694434
296,1014.05739256776
297,1099.5234538149
300,822.287046079051
303,7587.29794055169
314,1143.3322117421
315,4523.82999388242
321,2509.59715069821
323,3951.10168001839
330,3996.45620856908
341,1813.59362864717
342,4409.60978773003
352,1529.00018595103
353,3431.77827960176
360,4703.38396585252
361,2206.37403646094
362,3928.22442465758
366,1372.96592053308
372,3588.49004783993
376,2680.3431941724
377,2216.4654605771
379,1561.34730746881
380,3759.10963239423
387,1810.93548809172
392,2169.743992582
394,10086.44185663
395,1503.95860358582
397,1441.08679723871
407,5367.47989894929
411,9729.6002039451
416,2373.8939243763
417,1529.30205656515
419,3545.84414131247
428,5039.09357528863
431,1672.59491102805
436,7478.62756156103
438,1639.64264980739
445,6478.60427169863
446,7519.04028121852
455,1226.36200522819
456,1472.98654672523
461,916.971063635571
463,1889.16189683781
464,3827.89230323182
466,1736.61144430449
467,1316.88126946151
470,1301.791134978
475,1310.8755928526
482,2742.42499645013
490,3663.5510999691
496,1721.04169697905
497,4133.30567471438
508,2785.25727705864
510,1980.53189194664
512,1735.80921929573
513,2904.70120275162
523,1711.92463677303
531,4585.97275541234
532,2303.99353471426
533,1344.14850056305
537,1226.18424652038
544,4529.67095585631
547,2501.94417722409
556,7780.13252763876
565,1227.44841328289
566,1154.97239502558
571,1246.1484860057
573,1367.97521306301
574,954.45658588176
581,2160.29686119117
585,1982.04727487399
589,1819.63817576164
597,1598.54966140698
601,3478.70746018988
602,1955.15295124814
613,1552.66525472614
616,1487.83179589392
619,2190.41932710479
622,2184.23539037922
623,1802.95518884691
629,1607.46069228473
634,1563.60330722883
638,1001.78887973497
642,1134.33574206444
643,1956.23937033876
645,943.942479280313
648,6303.49427545546
652,1281.10282773288
664,1115.15045682519
666,2218.55592341117
672,859.719438732558
676,2122.40370047697
678,3595.35136737198
682,1847.31880804535
686,2820.19817179753
688,1967.39760198766
689,1238.28585341618
690,1685.15789379854
692,12879.0097085172
695,1664.12485757694
697,4050.25356649113
698,1861.68677499874
706,2425.62663626316
708,1485.48252373702
712,2868.06230537335
715,4390.5756029482
717,1339.28106374042
725,3236.86409324184
729,1145.06284159758
737,1372.9325321995
739,6410.73946345648
747,3514.95348346496
753,2837.35434117469
758,1996.07776950996
759,2071.95645775594
763,1443.51039794192
773,4761.66783559699
774,2273.80387312641
776,1510.23807509641
788,3001.73462848452
790,2521.24495218467
794,1040.54534914982
801,2813.57084971259
802,1468.34975846675
805,1227.32024080546
809,5020.82683314823
812,1629.53422187032
825,2485.74078419526
828,2349.5701750079
830,1277.21317915111
833,1079.01795994185
850,6538.90087425118
852,5634.25139150396
862,1478.47527039306
863,1303.92761931197
864,1434.82594495804
865,3555.2336740244
868,6309.91780743596
872,1561.4470747835
879,5268.85146977178
880,1448.35671210691
883,1252.4152791832
886,1453.33433093855
923,1851.16251472033
924,1437.52002858821
932,1423.28943482644
945,6261.61377275043
947,6267.31321443195
948,2088.12934779953
955,2783.88965534475
963,4226.72644592426
979,1577.30945762502
989,1441.17544408668
994,3060.49194350404
995,1870.33813006347
998,1355.16824157433
1000,4257.26160278493
1018,1688.50235207029
1019,1745.27566625079
1028,1605.44453764854
1034,1385.02542765555
1038,1493.01698293677
1040,1366.89999081425
1042,1314.96745082033
1057,6676.38924493941
1058,2216.74872602481
1063,1022.37874569661
1066,4690.16140134152
1071,4267.61102669488
1073,3995.86168724233
1074,3009.12082018391
1077,2655.10424558045
1080,7224.81418588709
1088,897.15673170312
1096,788.444913812243
1097,11919.7276058615
1105,5701.93302763328
1115,1881.56346629224
1116,2987.1903632052
1122,2273.26507258753
1130,5254.27972987335
1133,1001.75400896002
1137,1880.41540148786
1140,1841.5756712847
1143,6776.18067228059
1149,4540.53970952433
1150,938.026884612696
1153,772.961664365877
1157,761.768729762402
1180,633.616971427761
1183,843.82214350373
1188,1529.239344239
1193,1153.14320604649
1200,799.861212791474
1209,4147.58392785415
1214,1964.13936906446
1219,2045.16314232235
1223,6388.0975015932
1227,820.86535643025
1228,1575.45206416497
1229,4555.49480039527
1233,989.856635116821
1238,6493.10901669731
1239,1947.6828376246
1241,3340.9511165004
1243,1752.86358094552
1244,1218.73695213556
1245,3336.07345392645
1277,4195.26588368526
1279,3341.08175240452
1292,10416.7776350988
1293,1355.73959798881
1299,8568.73830270126
1304,2906.81974617081
1313,3667.86153179921
1328,2302.20565955984
1330,985.192024339145
1334,1492.82050429686
1335,1282.90985465184
1336,6293.40307414038
1341,1053.67881545405
1344,1135.01151917681
1351,845.827902654268
1352,2963.29946016425
1354,1563.67041124289
1368,4007.10012252844
1373,1390.10220095102
1375,663.876084538669
1381,1600.33889551398
1384,4877.65668750199
1385,4431.32051711226
1388,5672.50921309091
1401,5524.2424159826
1402,2436.07725089038
1404,1484.09766979285
1406,1419.09190950438
1409,1161.89097495031
1422,1435.12906797106
1429,3216.63113345237
1433,5401.36040637038
1438,1025.08017866678
1444,1220.70860670417
1446,852.190730418524
1450,1125.82925417886
1451,812.277068503094
1454,1576.21174492471
1458,2157.36407088706
1461,3052.70016034059
1464,5815.53596965858
1465,1055.67083402919
1478,2033.51925329374
1479,1759.89108421479
1480,2405.54784638915
1484,2291.30536967654
1486,911.973457124016
1488,864.307456859083
1489,3318.26641552069
1491,1076.98496732851
1507,2150.31043765428
1515,2140.31098399903
1519,2765.49499149251
1528,1873.28800728343
1529,1005.97164428376
1530,2924.29508749554
1532,1158.1572655902
1541,1566.75956392745
1542,3108.53944851651
1547,1556.22457766802
1549,1121.91983010381
1553,2190.71284377363
1554,3047.82765614454
1555,1413.82970939963
1559,1405.47862557018
1565,1449.65498796391
1568,1094.38849120009
1576,3198.47624499096
1579,976.408547006292
1592,948.459271088371
1596,3017.57251728842
1605,953.011763144568
1607,1619.8287027521
1612,2197.79001500491
1617,2912.60961517222
1619,2363.08123140618
1620,7966.11434620527
1624,2622.97287022287
1627,1319.04314851575
1633,1673.97844399729
1636,1238.21027675208
1639,1033.68469040819
1640,4608.63971047778
1644,1065.38118318193
1646,1451.60908327076
1647,2424.50843392738
1654,1395.26411281313
1655,2988.66640964599
1664,5834.62928388972
1665,2099.28496667086
1667,5140.59331308363
1669,1131.17538530254
1678,2049.80063870897
1682,2175.9989593378
1689,1054.08737284275
1690,2535.79037042154
1693,4841.33724053012
1695,936.138110515163
1705,2294.40711536213
1706,2269.63448308598
1708,1839.40533147029
1716,2020.27053489745
1720,7869.12514005506
1722,1593.30487189131
1749,4076.29374432246
1750,1604.3188296122
1751,5739.05202959252
1760,3240.09152647625
1763,5328.73269719786
1770,1441.90956701275
1777,1984.66129161925
1785,5566.64578412006
1791,1183.79185808711
1794,4506.06433077744
1800,1219.84278002325
1816,1307.33433883641
1817,1044.08707534895
1821,2922.16798791968
1836,1380.79457379088
1838,1540.99816146839
1851,2045.87029163964
1852,2885.28125423071
1854,2036.45749703072
1856,797.176452228518
1865,767.451272862491
1872,1070.91404947492
1878,797.255521807244
1880,959.174150877881
1881,1376.58320801109
1882,1852.6866873511
1886,889.769727475546
1892,1576.76351318372
1894,2301.88293568365
1898,2459.60240883357
1899,3021.66749847542
1902,1221.18658730088
1903,3741.55929971387
1906,1140.04241126526
1910,2167.48453702515
1911,1607.25681701572
1914,3312.54036986288
1929,3183.03335006696
1932,1428.31234498286
1952,976.565462728153
1959,1317.08159689432
1960,1654.67561209695
1976,4196.28624166666
1980,2818.84027577426
1981,1979.28002502736
1987,2322.95548440628
1994,1643.50558608178
2000,777.978726989208
2008,2137.93537299388
2011,2418.67371437539
2012,4831.79857171842
2019,1675.27844274268
2022,3550.52733866892
2024,7490.8049555892
2028,921.651881571956
2030,4094.76590456697
2031,6569.57254788088
2047,1753.11184017955
2049,600.479464227388
2050,1572.17034023962
2051,4475.53265815752
2056,1648.84879358094
2057,1089.24426813481
2059,2235.56714877226
2069,3748.94210333826
2085,1701.00798697229
2089,924.489995701717
2090,1551.09794584723
2101,2799.65259196229
2114,2722.82379799005
2115,1380.55493183418
2118,1167.77747571326
2119,2424.81944361987
2125,1535.17703515225
2128,3409.68955273304
2129,1549.09708306331
2132,1641.59607333696
2133,2212.52780809713
2135,784.760495971626
2136,1727.98611505479
2143,1251.90477884274
2144,1112.55484361339
2145,2648.8648858147
2152,2747.79963193744
2160,3533.51945984192
2166,1563.90455224381
2169,1204.04380671479
2170,1612.17157378412
2172,1570.91664373948
2181,1661.11618526469
2183,1753.45377660875
2185,2347.16934553656
2188,2403.91614134537
2189,2051.14698954124
2194,5160.37836581215
2202,1485.28632837997
2208,2740.46546932518
2227,1776.90581113996
2230,5062.40187613627
2235,2373.05528956801
2236,1744.87874613067
2244,7234.6668790843
2248,1435.96760836501
2252,1396.40159746728
2254,1584.31668181974
2260,5084.2807039545
2263,2016.32566048269
2274,1513.07519838345
2277,916.731921330414
2279,5875.3906594739
2280,11523.8138659641
2283,2599.4142259363
2284,769.639836663031
2288,3085.92268739913
2292,2032.68939581195
2295,5046.96657501046
2296,1227.86169971215
2299,2691.80651846957
2315,4560.87206656702
2318,1490.49533723428
2329,10693.011298144
2337,1447.76082077533
2340,1137.14916666757
2342,1626.55318564799
2347,2540.76973328342
2349,4296.5112031998
2354,1328.88657667297
2361,2229.52470504588
2370,1395.20357057319
2378,3141.51869921397
2382,3584.66259182243
2387,1287.62092184094
2389,2101.09057652601
2394,1397.10092149902
2396,2298.57707514374
2400,2591.53925748483
2407,2406.52418793355
2414,1057.00463432047
2415,1859.95474896289
2421,2187.28814725148
2427,1216.50161920155
2428,2087.83265097604
2430,2365.17125147443
2435,2453.58846484006
2445,5995.2046877777
2446,1621.05418378854
2447,1317.19841629562
2449,1979.12430510002
2451,1755.93208986608
2458,12992.0958913802
2462,11231.4294566316
2463,2484.31765415478
2467,2131.65462860629
2471,5906.97650041088
2475,2600.05264542743
2478,3048.19100717108
2483,4440.50474685227
2485,1082.21783875438
2487,1192.81990495249
2494,689.955960001958
2497,1568.64560420614
2499,1556.62460248712
2503,1468.51080495478
2513,2906.04503089239
2515,1879.95368243543
2522,1611.815684918
2523,1373.14335059334
2528,2705.92011947036
2532,4563.25626294896
2536,1109.55039969234
2538,1497.5831250689
2539,1004.20747377207
2540,2249.17647265457
2545,5087.50129217116
2548,1077.28646128802
2549,969.603593496601
2553,2432.90811289608
2563,1794.23047599566
2566,2223.84850220661
2574,1382.8536517945
2575,2562.50134208312
2584,2802.85302807885
2588,2459.57895234897
2589,974.154448440635
2592,1507.34014463348
2596,1427.42450263063
2598,1580.74360888321
2602,963.267631371619
2603,1546.92176004685
2607,2416.72655207896
2609,1394.60627261841
2611,5248.17502649174
2627,1538.02580558529
2628,1901.42206747495
2630,3260.96649130088
2633,2073.45379706729
2636,5812.61943827873
2640,1047.78673654602
2641,1250.12055993068
2657,4742.96362940671
2659,1012.24477152461
2662,1088.52981895889
2663,1812.41876133533
2667,2130.60793996442
2670,905.966995237497
2682,2260.27401206439
2694,2872.13242911246
2699,6595.93300431865
2700,2890.12679145072
2703,4965.85935602719
2708,2151.47657432745
2714,918.74887756368
2725,626.310364904209
2726,1238.01131962446
2727,1341.58910335358
2732,2147.3830131543
2733,4820.58660438659
2736,5311.59374321141
2745,1968.4035325841
2760,1304.17385997138
2764,1719.63730613704
2765,6120.34473398784
2766,592.79836549233
2775,2224.42544203074
2783,1598.94379213931
2784,1068.79948893534
2786,2105.03666766531
2801,1277.74740375633
2803,1744.17083817847
2813,5262.18781960627
2815,7279.49334701846
2816,1709.25901551305
2818,2835.58522651014
2819,2025.18665092672
2822,1270.30248262096
2825,1720.29670204843
2826,1428.87093354929
2830,1499.82065231627
2834,1448.18751756701
2835,5622.70539695472
2856,2592.91500360556
2873,5606.4812930293
2886,4490.17086348581
2892,2793.55039081181
2896,929.424557716558
2897,1045.68044465024
2899,2122.63142190622
2901,1053.48891281487
2909,5466.03591493418
2914,3049.04577954979
2915,1132.20122383006
2916,2402.61661512766
2919,886.617866617961
2926,2278.35135563214
2927,1867.51845462015
2933,1607.27214508427
2934,3055.44090605561
2941,1759.67039332844
2942,1776.94139787444
2946,2402.82513372759
2949,1633.75502567848
2952,1558.20789790846
2957,9618.64996947208
2962,1756.66822526109
2963,965.706957602183
2965,1840.24139468117
2966,6001.53727221423
2971,1979.2451049477
2975,706.107663035041
2979,1143.47723969269
2985,7837.64650958027
2995,2437.32514185284
2996,1385.25924017131
3001,3135.13475698875
3007,2351.901684757
3008,851.036242440959
3014,3367.65550046495
3017,10676.8398678772
3021,1403.34972322763
3025,2376.37874600302
3026,876.287202056898
3034,2269.37800526306
3035,2456.431949302
3044,2787.02422913337
3046,3131.79980639264
3047,5638.82587548397
3057,3364.24325006109
3059,6057.18005795302
3063,3541.29207681117
3065,1324.94471723643
3067,2121.78138654602
3069,1381.22590242066
3076,3607.48572834577
3086,1201.90534081913
3088,2060.127606573
3090,1995.48773822068
3096,2745.9868400651
3100,1163.14820102099
3102,2021.31892081062
3103,2037.99915028015
3107,1056.50275050001
3118,1094.18864277709
3120,4069.43815473845
3123,2111.4655079493
3128,1206.91904667725
3132,1600.23435408469
3140,1618.8874274293
3152,2391.47694767076
3165,2808.26172757487
3183,1448.06046201074
3190,1047.85268894339
3197,1675.90484647216
3201,1353.44012768162
3203,1398.95882625989
3214,2435.11446472141
3219,2050.80371812004
3220,1331.69412849329
3221,3804.48012432081
3229,1519.75140564076
3234,1114.19000713696
3235,3138.81149528017
3240,1851.54388172607
3241,1441.6833788115
3249,1930.20046187413
3254,934.674219291906
3264,4508.41557684718
3266,1817.32036835609
3270,917.951017656864
3282,2035.00628174172
3285,1679.66738958119
3289,1253.9719469604
3291,1553.88660247503
3295,1900.08157721543
3299,876.316451785996
3302,1486.5907701627
3303,5595.88335600181
3308,3388.40537997021
3309,3689.34914321461
3324,2186.44036863579
3327,5604.53541116697
3330,3970.01728000699
3335,1308.77577700253
3339,1790.26167098577
3340,2613.42968574636
3343,1437.9594775049
3350,2557.4379272316
3353,1630.10931995475
3356,7190.73360765435
3361,3487.2739622995
3368,1074.11243129678
3376,1401.27549450239
3381,1110.36865099147
3383,2501.27021174313
3397,2718.46615270802
3403,1958.14322372235
3405,1541.98973254326
3410,1522.83511890694
3412,2048.70426553409
3416,2649.616523373
3417,1676.03351193738
3423,2618.98232502035
3427,6568.03774520221
3435,3302.54119355851
3439,1216.29107086164
3441,2222.69295170869
3450,1518.97113217911
3453,959.485212821861
3454,1238.74886115086
3458,8243.94152189981
3459,1582.81402735351
3467,3276.70936509394
3469,5365.47369350531
3477,1190.18197665332
3478,7889.51143402687
3482,907.941217354174
3484,4993.65080949034
3506,2308.90524310645
3515,7103.96390078179
3522,3070.2120657222
3523,1676.26929106194
3526,1336.84758446686
3532,1263.53702137353
3534,1837.61341897874
3537,1043.95664430393
3539,1006.79127940883
3542,4809.69879227434
3545,1319.14819048538
3552,1696.40310610611
3554,1332.17808735897
3573,1899.53984881487
3576,1216.9907191842
3577,2703.10489660052
3580,1606.49826029988
3583,1069.19657482003
3584,1524.96202739976
3609,1151.88745669134
3613,5395.93383396594
3623,1945.08877314058
3624,3677.95998441023
3638,7877.94045390743
3642,2143.23285542845
3643,2446.63472261395
3647,1360.04737242788
3653,1852.25562373729
3654,4160.63761564568
3656,1520.90987591207
3658,843.67730426468
3659,3567.72255571641
3663,5954.06632686225
3664,3329.37035550764
3666,890.598723021059
3681,1402.42857955656
3689,2748.55182007491
3694,2932.2037152572
3695,1469.4620395299
3699,1544.84377863654
3701,2331.63030984257
3704,3508.8880319276
3721,1236.25869154273
3726,3695.3635315182
3727,2747.83762953622
3729,2359.07545846448
3731,3748.52739498096
3738,1405.89487172904
3740,2773.50045963338
3744,1935.14929649865
3757,1055.87623430565
3758,931.134603900236
3778,1500.69484499138
3781,3779.09498370201
3790,5990.29538983892
3796,1397.69728846717
3798,6273.11356324162
3804,1271.9632604628
3813,1096.32468171405
3814,1058.50969778319
3815,2661.12607887369
3818,2134.41913658443
3823,2840.56130488909
3826,7150.42819102788
3831,1543.07317749137
3834,4007.28355721346
3835,2646.15697029614
3849,2214.73177739713
3850,2707.54894698398
