"id","loss"
4,1460.29832586179
6,1757.53707759625
9,8773.37070548979
12,5825.02202942761
15,778.276672266979
17,2414.02917279223
21,2287.41908600517
28,860.804840897009
32,2367.41212621447
43,3217.6313325543
46,2589.2899476137
50,933.705796928741
54,1174.38126405525
62,1893.14321791376
70,2306.26992069873
71,5037.32540486196
75,2093.75363914945
77,2096.86090291415
81,2960.9731441705
83,2384.0727693076
87,1829.07418582531
97,1344.55107112503
103,1141.47573596634
119,1112.30765458754
120,1837.3908668968
127,992.323546243096
138,3602.5762287561
141,4091.16700965585
148,630.348205094915
150,2434.73247532818
151,2083.06937868187
158,1539.78914665953
160,5317.45779664383
165,2846.0074861505
168,3845.68988626032
169,3705.96179275894
177,2660.00331823293
178,3146.84707947176
184,1999.58539031553
194,10612.4995518502
198,1678.42240843612
203,3583.53804863654
211,2317.47345099186
217,1246.77434614534
219,1322.99583822844
221,4330.69234945509
227,1761.18137889385
230,1625.51963802531
235,2280.05764630606
240,690.502639883661
243,3094.85571958148
249,7326.60959977595
253,2910.91988662493
258,1495.54146854276
261,1560.3477527578
263,3687.80838939596
264,2343.67439524743
265,4073.60451178779
268,1696.51231220594
271,1083.75570251486
274,5288.1466513991
275,685.701387559023
279,1478.30044272773
282,1676.54987146891
286,3199.33349545555
288,1107.1256575434
294,1961.86481073738
296,1019.61636290832
297,1105.76657396919
300,806.472940557179
303,7858.18356800733
314,1176.70471228395
315,4529.5802403168
321,2434.73828018967
323,3986.98489121228
330,3959.42277954835
341,1886.07999686762
342,4311.28745438673
352,1520.0507254507
353,3275.70017345489
360,4497.26343506685
361,2229.40138651043
362,4237.71690646115
366,1350.6704536201
372,3475.8853670983
376,2643.79091824623
377,2166.29113025988
379,1641.95384003781
380,3967.10305043288
387,1736.52366995098
392,2093.01197454468
394,9624.32976955931
395,1527.50046684659
397,1466.11024396229
407,5602.2162039128
411,9878.82372437681
416,2352.70255360049
417,1529.98622546677
419,3600.81071971461
428,4932.13229447649
431,1697.1094298254
436,7348.94672155026
438,1631.93465650968
445,6640.99318644002
446,6985.14841518245
455,1196.26029325588
456,1432.50708787781
461,903.014784503747
463,1890.04310678982
464,3878.48096672736
466,1692.9711499232
467,1311.50019072587
470,1306.34415430832
475,1320.26517161933
482,2698.46482975344
490,3586.6801337538
496,1720.97850757845
497,4227.40369481257
508,2768.31711002731
510,1918.9255930386
512,1702.15365119967
513,2988.10212047408
523,1744.84879355893
531,4655.37124956801
532,2381.16202892381
533,1350.11668429244
537,1179.71997402676
544,4604.47499940769
547,2453.84938027166
556,7772.13818752687
565,1217.0493315416
566,1149.81914456015
571,1256.0317477707
573,1517.35824450693
574,968.914947059927
581,2015.143412649
585,1942.76216431868
589,1800.0551224273
597,1629.28714745858
601,3572.95935629728
602,1943.07715945665
613,1538.39694461194
616,1495.82246805723
619,2210.81196359764
622,2137.68562306091
623,1633.27910456273
629,1603.46455344286
634,1561.61982132719
638,1006.98620892698
642,1097.17346313557
643,1966.66787355003
645,925.803723502532
648,6348.19105787908
652,1272.45766979318
664,1087.32265605657
666,2158.30657630631
672,872.669456103273
676,2016.93435588745
678,3544.48162622098
682,1861.48882364431
686,2847.15173634313
688,1931.23710075177
689,1258.54014136696
690,1772.06926877244
692,12608.7981604451
695,1627.63240451004
697,4072.03143433934
698,1970.28728091743
706,2409.07877519949
708,1510.7379333162
712,2895.29936413564
715,4498.85061719041
717,1392.98461596194
725,3241.31230326423
729,1149.16194893102
737,1384.10377194821
739,6228.44047935174
747,3409.41966954615
753,2815.26581996246
758,2060.51959967372
759,2082.61152467588
763,1422.24736817271
773,4474.13290731374
774,2266.39655025919
776,1563.50712983056
788,2960.12753563019
790,2562.04561545717
794,1029.86440451192
801,2833.04709603835
802,1478.02978261264
805,1198.90426169141
809,4973.29066493031
812,1636.25998387191
825,2483.41395733696
828,2251.81634832166
830,1275.53885610682
833,1069.979964631
850,6259.45841776608
852,5556.57885782849
862,1459.47480626862
863,1268.77273125122
864,1492.77423591524
865,3536.15227490234
868,6475.41696108823
872,1520.32980548427
879,5005.35599370619
880,1432.59520695452
883,1247.62835246802
886,1457.50734247786
923,1878.20197493447
924,1445.6995352602
932,1421.3829509666
945,6538.17130508147
947,6163.22558047378
948,2104.98748401447
955,2748.87293868347
963,4142.51219628662
979,1613.94757961791
989,1443.23578462744
994,2968.58175980211
995,1831.35546106386
998,1321.16699721871
1000,4110.76884310859
1018,1654.21252756009
1019,1730.73045746243
1028,1585.59846201281
1034,1297.37585011658
1038,1473.8113654934
1040,1364.50741549207
1042,1321.34088355934
1057,6828.44772383266
1058,2269.998146893
1063,1021.99173747207
1066,4691.61084047715
1071,4279.56478603804
1073,4123.46284428553
1074,3102.63378421852
1077,2554.76256582292
1080,7403.20965578967
1088,876.039036502196
1096,775.619238637326
1097,11768.5064405596
1105,5778.90870542001
1115,1869.77545943751
1116,2897.14579656342
1122,2250.21810245879
1130,5209.37983967595
1133,1013.10043470304
1137,1871.55678953104
1140,1829.73802804185
1143,6863.3569344522
1149,4624.33946519654
1150,956.0563077222
1153,764.478219309229
1157,752.00691088632
1180,634.789118369081
1183,816.008570598399
1188,1558.37285517587
1193,1136.35561167958
1200,786.022948538564
1209,3992.94752614329
1214,1961.30172655482
1219,1922.59923027837
1223,6243.65925575976
1227,803.569013189839
1228,1520.79964550267
1229,4631.04769904234
1233,956.655982085023
1238,6676.24280322365
1239,1954.187337774
1241,3241.91204306354
1243,1759.29452732577
1244,1210.3822084567
1245,3309.08297769166
1277,4218.01655144532
1279,3213.85613640019
1292,10524.8825312149
1293,1293.24622943272
1299,8640.12858966974
1304,2939.28426349607
1313,3592.81152835026
1328,2393.91396561394
1330,1004.68978490179
1334,1491.91532816692
1335,1274.71619400051
1336,6423.48095197339
1341,1063.96730505859
1344,1120.32727672474
1351,846.348348309832
1352,2958.81795451131
1354,1540.80271568472
1368,4163.7218112494
1373,1393.57258075479
1375,655.472175160079
1381,1553.83918234282
1384,4805.51737071412
1385,4362.21986888664
1388,5737.32823477169
1401,5378.63516289125
1402,2391.62633754097
1404,1455.93056039583
1406,1410.08698028744
1409,1165.44886952773
1422,1387.78282898508
1429,3173.8094792394
1433,5278.68908924382
1438,1055.43024433634
1444,1222.31853436808
1446,842.331087847074
1450,1121.79572321794
1451,802.413815722232
1454,1562.73270739374
1458,2139.89462793992
1461,2965.17936123203
1464,5764.48739401964
1465,1049.6910317872
1478,1993.59320491044
1479,1780.93757000915
1480,2341.92161342839
1484,2254.81410363612
1486,939.517082403253
1488,871.816824393637
1489,3387.85608051754
1491,1079.89247657942
1507,2004.23039431793
1515,2098.65341991079
1519,2764.31501505763
1528,1866.28996583291
1529,1013.03183910702
1530,2954.34886137041
1532,1161.7430576115
1541,1574.75582405819
1542,3217.45336027948
1547,1585.65894894768
1549,1122.72846567915
1553,2213.09653451933
1554,2882.87184288656
1555,1418.76849535327
1559,1438.52389672358
1565,1510.74801861363
1568,1098.03703838922
1576,3028.58857906418
1579,959.110121232439
1592,908.220506671964
1596,2985.8118589174
1605,946.195698506242
1607,1589.02110952247
1612,2200.34124928975
1617,2930.21058303139
1619,2332.36533074065
1620,7875.72443374713
1624,2440.77701486552
1627,1334.93593929603
1633,1674.38638162352
1636,1278.98117656938
1639,1021.96785889288
1640,4681.97869252904
1644,1032.73186263739
1646,1454.05870038217
1647,2528.20459300614
1654,1488.96877458741
1655,3012.66988694312
1664,5972.76568271027
1665,2088.16718465357
1667,4973.39026681876
1669,1137.98614310623
1678,2050.22683861572
1682,2211.13246280401
1689,1062.46360074548
1690,2434.8973387795
1693,4909.05859883851
1695,936.551554700853
1705,2236.23136635269
1706,2210.97958732169
1708,1827.85442613731
1716,2101.81305479376
1720,8163.96624829554
1722,1588.70517823622
1749,4046.45066947367
1750,1666.10029836907
1751,5628.74651063199
1760,3253.01175554614
1763,5094.27408429841
1770,1455.9673556757
1777,1993.62932877182
1785,5447.49935904141
1791,1189.3224898088
1794,4428.69270183679
1800,1204.63071346044
1816,1295.77642287442
1817,1052.15302670616
1821,2964.52479422572
1836,1372.2171695181
1838,1534.72251215988
1851,2068.69077691539
1852,2876.78166587713
1854,2022.195241248
1856,784.277548609778
1865,763.890820119697
1872,1074.14418672279
1878,784.185930655528
1880,948.96865328659
1881,1379.15149200374
1882,1833.28025996996
1886,887.08134620671
1892,1575.69022336928
1894,2335.42577263874
1898,2463.34540828322
1899,2989.41325911854
1902,1223.09105052147
1903,3724.08735353243
1906,1123.06739885411
1910,2316.56527176085
1911,1585.27187243332
1914,3379.20507140383
1929,3045.35511326155
1932,1410.93107207241
1952,984.499817561706
1959,1322.99331481654
1960,1590.92256869053
1976,4135.73060965906
1980,2859.43209230389
1981,1944.05396898766
1987,2284.89762654871
1994,1647.75079270839
2000,775.05654017013
2008,2249.06815368027
2011,2474.70419834146
2012,4723.7922687533
2019,1703.12547370034
