"id","loss"
4,1450.19702877799
6,1792.5483867847
9,8504.54543166409
12,5751.89552870962
15,799.564535865294
17,2375.58001255565
21,2232.43210666497
28,854.127182754789
32,2268.71367852996
43,3212.71923290577
46,2546.23355779726
50,927.723402895864
54,1243.88956719741
62,1817.17305812723
70,2129.27339580832
71,4566.41245265534
75,2083.54223594735
77,2214.57020513078
81,2608.70470762966
83,2142.13655881257
87,1910.85570658518
97,1347.78433388226
103,1201.68757756056
119,1129.83095505898
120,1703.37887196472
127,978.595997534143
138,3451.22450141583
141,3331.24103536588
148,746.247258932023
150,2558.35148195408
151,2220.01946767106
158,1604.67076767125
160,4803.77160356948
165,2627.55203645379
168,3631.64193034085
169,3767.33176907836
177,2788.44524600288
178,3073.56643664344
184,1901.38670772462
194,8559.77037819548
198,1654.05635451251
203,3663.662904382
211,2275.66626550228
217,1170.01477067619
219,1305.22463593358
221,4477.17194731257
227,1707.6321589095
230,1570.72114826213
235,1977.34430637648
240,716.856949714426
243,2933.50571324978
249,6693.62172004204
253,2927.52772682773
258,1427.51230905777
261,1643.1937092327
263,3661.75920118945
264,2421.77003472019
265,4139.79506982432
268,1741.2739909598
271,1114.23197961605
274,5285.93820437214
275,708.236442349749
279,1442.92062873219
282,1585.96595571382
286,3099.06739952007
288,1180.68004802606
294,2079.91510989903
296,1040.792967781
297,1359.27261044315
300,794.401451319113
303,7468.57795304437
314,1070.5377653593
315,4367.6355662057
321,2457.42074067582
323,3977.99882654902
330,3826.24990251898
341,1797.19485618278
342,4199.11653223992
352,1538.99418228137
353,3248.80463864878
360,4434.17823889471
361,2094.96402486958
362,3690.72862856085
366,1225.10655164166
372,3414.38177785926
376,2365.19944668094
377,2396.36260836374
379,1551.73193069124
380,4119.15514103395
387,1865.48743383651
392,2050.2835416115
394,9881.92377905825
395,1523.78957159142
397,1541.24360594455
407,5578.03410537207
411,9554.70707833348
416,2542.72590087369
417,1562.09795233415
419,3561.03621900932
428,4914.05645443384
431,1598.84086661727
436,7309.28090869807
438,1484.57754959679
445,6872.0285271336
446,5961.57769433083
455,1251.17073982228
456,1354.37171784269
461,922.411612277476
463,1912.76829148101
464,4002.23834492873
466,1661.22470403245
467,1389.86757101077
470,1281.64173494394
475,1282.78873602987
482,2842.73337465985
490,3589.99957784933
496,1860.32195995964
497,4085.19795613051
508,2883.33101602967
510,2080.61046445618
512,1706.64962688471
513,3028.86009022528
523,1886.54861800196
531,4417.78832205645
532,2354.47575396321
533,1283.88962287177
537,1110.49520034504
544,4557.18510822408
547,2590.28281232927
556,7554.55439439804
565,1172.21946018187
566,1151.55355334902
571,1283.06769304564
573,1412.88417006224
574,918.020178940578
581,2023.50705720914
585,1936.08057636448
589,2084.92367310628
597,1760.27882875911
601,3601.34989818851
602,1664.19310140105
613,1583.80305157266
616,1436.10524422615
619,2138.63992695695
622,2130.15690456405
623,1786.93206961918
629,1529.85418183965
634,1535.0408837115
638,998.399681788884
642,1115.31796913542
643,2064.03022725969
645,1004.35305272844
648,6026.07821882438
652,1258.08833310011
664,1114.32974443161
666,2188.11851712048
672,841.390937449433
676,1883.34525016967
678,3829.84585253319
682,1752.24684656747
686,3019.8785008463
688,2075.69738121264
689,1281.41258003157
690,1678.63370995697
692,10714.9280832859
695,1580.80466440282
697,3982.12093562313
698,2056.27550679584
706,2207.55899789371
708,1559.07895067227
712,2675.45513877011
715,4601.52946718767
717,1312.30028549846
725,3263.8973333712
729,1129.25141371541
737,1434.5030491261
739,5711.96368169169
747,3741.68418981345
753,2809.21129831114
758,2087.91627937067
759,2129.85525174911
763,1397.66129933435
773,4085.70835724863
774,2146.52101861452
776,1442.6970336522
788,3091.25405447535
790,2448.32811221804
794,1059.24232423596
801,2854.4733171486
802,1500.51738989194
805,1340.26298088621
809,5144.81605753445
812,1592.288654661
825,2450.31241993844
828,2145.34222319811
830,1360.47157138314
833,1215.97734605622
850,5817.66052439171
852,5699.22565262372
862,1255.74429781557
863,1297.25955157094
864,1416.49450122329
865,3428.93539561312
868,6250.21851238919
872,1613.77443111659
879,5325.69968101307
880,1442.87865901408
883,1324.85058493228
886,1484.88481074424
923,1805.26758715997
924,1453.58314060274
932,1531.00867250269
945,5680.38582844116
947,6394.97925945767
948,2064.49974706304
955,2698.3220066918
963,4129.3224077198
979,1573.68690242775
989,1423.55142837056
994,3015.11014161454
995,1789.86049419683
998,1410.39563734146
1000,3821.37794787481
1018,1602.41052837016
1019,1826.12339915507
1028,1631.95177627532
1034,1265.8092873627
